Flow_ID,Src_IP,Src_Port,Dst_IP,Dst_Port,Protocol,Timestamp,Flow_Duration,Tot_Fwd_Pkts,Tot_Bwd_Pkts,TotLen_Fwd_Pkts,TotLen_Bwd_Pkts,Fwd_Pkt_Len_Max,Fwd_Pkt_Len_Min,Fwd_Pkt_Len_Mean,Fwd_Pkt_Len_Std,Bwd_Pkt_Len_Max,Bwd_Pkt_Len_Min,Bwd_Pkt_Len_Mean,Bwd_Pkt_Len_Std,Flow_Byts,Flow_Pkts,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Tot,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Tot,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Len,Bwd_Header_Len,Fwd_Pkts,Bwd_Pkts,Pkt_Len_Min,Pkt_Len_Max,Pkt_Len_Mean,Pkt_Len_Std,Pkt_Len_Var,FIN_Flag_Cnt,SYN_Flag_Cnt,RST_Flag_Cnt,PSH_Flag_Cnt,ACK_Flag_Cnt,URG_Flag_Cnt,CWE_Flag_Count,ECE_Flag_Cnt,Down_Up_Ratio,Pkt_Size_Avg,Fwd_Seg_Size_Avg,Bwd_Seg_Size_Avg,Fwd_Byts_Avg,Fwd_Pkts_Avg,Fwd_Blk_Rate_Avg,Bwd_Byts_Avg,Bwd_Pkts_Avg,Bwd_Blk_Rate_Avg,Subflow_Fwd_Pkts,Subflow_Fwd_Byts,Subflow_Bwd_Pkts,Subflow_Bwd_Byts,Init_Fwd_Win_Byts,Init_Bwd_Win_Byts,Fwd_Act_Data_Pkts,Fwd_Seg_Size_Min,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Label
10.1.100.3-10.1.100.100-33-57943-6,10.1.100.100,57943,10.1.100.3,33,6,05/04/2019 16:14,72,0,2,0,0,0,0,0,0,0,0,0,0,0,27777.77778,72,0,72,72,0,0,0,0,0,72,72,0,72,72,0,0,0,0,0,44,0,27777.77778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-3000-57943-6,10.1.100.100,57943,10.1.100.2,3000,6,05/04/2019 16:13,111,0,2,0,0,0,0,0,0,0,0,0,0,0,18018.01802,111,0,111,111,0,0,0,0,0,111,111,0,111,111,0,0,0,0,0,44,0,18018.01802,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-4662-57944-6,10.1.100.100,57944,10.1.100.3,4662,6,05/04/2019 16:13,13,0,2,0,0,0,0,0,0,0,0,0,0,0,153846.1538,13,0,13,13,0,0,0,0,0,13,13,0,13,13,0,0,0,0,0,44,0,153846.1538,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-458-57944-6,10.1.100.100,57944,10.1.100.2,458,6,05/04/2019 16:14,94,0,2,0,0,0,0,0,0,0,0,0,0,0,21276.59574,94,0,94,94,0,0,0,0,0,94,94,0,94,94,0,0,0,0,0,44,0,21276.59574,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-5962-57943-6,10.1.100.100,57943,10.1.100.3,5962,6,05/04/2019 16:14,29,0,2,0,0,0,0,0,0,0,0,0,0,0,68965.51724,29,0,29,29,0,0,0,0,0,29,29,0,29,29,0,0,0,0,0,44,0,68965.51724,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-1057-57943-6,10.1.100.100,57943,10.1.100.2,1057,6,05/04/2019 16:13,114,0,2,0,0,0,0,0,0,0,0,0,0,0,17543.85965,114,0,114,114,0,0,0,0,0,114,114,0,114,114,0,0,0,0,0,44,0,17543.85965,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-5859-57943-6,10.1.100.100,57943,10.1.100.2,5859,6,05/04/2019 16:14,134,0,2,0,0,0,0,0,0,0,0,0,0,0,14925.37313,134,0,134,134,0,0,0,0,0,134,134,0,134,134,0,0,0,0,0,44,0,14925.37313,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-306-57943-6,10.1.100.100,57943,10.1.100.3,306,6,05/04/2019 16:13,112,0,2,0,0,0,0,0,0,0,0,0,0,0,17857.14286,112,0,112,112,0,0,0,0,0,112,112,0,112,112,0,0,0,0,0,44,0,17857.14286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-44443-57943-6,10.1.100.100,57943,10.1.100.2,44443,6,05/04/2019 16:13,48,0,2,0,0,0,0,0,0,0,0,0,0,0,41666.66667,48,0,48,48,0,0,0,0,0,48,48,0,48,48,0,0,0,0,0,44,0,41666.66667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-10010-57944-6,10.1.100.100,57944,10.1.100.3,10010,6,05/04/2019 16:13,117,0,2,0,0,0,0,0,0,0,0,0,0,0,17094.01709,117,0,117,117,0,0,0,0,0,117,117,0,117,117,0,0,0,0,0,44,0,17094.01709,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-1078-57943-6,10.1.100.100,57943,10.1.100.3,1078,6,05/04/2019 16:13,122,0,2,0,0,0,0,0,0,0,0,0,0,0,16393.44262,122,0,122,122,0,0,0,0,0,122,122,0,122,122,0,0,0,0,0,44,0,16393.44262,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-8400-57943-6,10.1.100.100,57943,10.1.100.2,8400,6,05/04/2019 16:13,124,0,2,0,0,0,0,0,0,0,0,0,0,0,16129.03226,124,0,124,124,0,0,0,0,0,124,124,0,124,124,0,0,0,0,0,44,0,16129.03226,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-26214-57944-6,10.1.100.100,57944,10.1.100.3,26214,6,05/04/2019 16:13,137,0,2,0,0,0,0,0,0,0,0,0,0,0,14598.54015,137,0,137,137,0,0,0,0,0,137,137,0,137,137,0,0,0,0,0,44,0,14598.54015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-1723-57943-6,10.1.100.100,57943,10.1.100.2,1723,6,05/04/2019 16:12,139,0,2,0,0,0,0,0,0,0,0,0,0,0,14388.48921,139,0,139,139,0,0,0,0,0,139,139,0,139,139,0,0,0,0,0,44,0,14388.48921,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-49153-57943-6,10.1.100.100,57943,10.1.100.3,49153,6,05/04/2019 16:13,49,0,2,0,0,0,0,0,0,0,0,0,0,0,40816.32653,49,0,49,49,0,0,0,0,0,49,49,0,49,49,0,0,0,0,0,44,0,40816.32653,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-1114-57943-6,10.1.100.100,57943,10.1.100.2,1114,6,05/04/2019 16:14,134,0,2,0,0,0,0,0,0,0,0,0,0,0,14925.37313,134,0,134,134,0,0,0,0,0,134,134,0,134,134,0,0,0,0,0,44,0,14925.37313,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-25734-57943-6,10.1.100.100,57943,10.1.100.2,25734,6,05/04/2019 16:14,48,0,2,0,0,0,0,0,0,0,0,0,0,0,41666.66667,48,0,48,48,0,0,0,0,0,48,48,0,48,48,0,0,0,0,0,44,0,41666.66667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-888-57943-6,10.1.100.100,57943,10.1.100.3,888,6,05/04/2019 16:13,59,0,2,0,0,0,0,0,0,0,0,0,0,0,33898.30508,59,0,59,59,0,0,0,0,0,59,59,0,59,59,0,0,0,0,0,44,0,33898.30508,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-311-57943-6,10.1.100.100,57943,10.1.100.2,311,6,05/04/2019 16:13,141,0,2,0,0,0,0,0,0,0,0,0,0,0,14184.39716,141,0,141,141,0,0,0,0,0,141,141,0,141,141,0,0,0,0,0,44,0,14184.39716,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-113-57944-6,10.1.100.100,57944,10.1.100.3,113,6,05/04/2019 16:12,141,0,2,0,0,0,0,0,0,0,0,0,0,0,14184.39716,141,0,141,141,0,0,0,0,0,141,141,0,141,141,0,0,0,0,0,44,0,14184.39716,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-5811-57943-6,10.1.100.100,57943,10.1.100.2,5811,6,05/04/2019 16:13,45,0,2,0,0,0,0,0,0,0,0,0,0,0,44444.44444,45,0,45,45,0,0,0,0,0,45,45,0,45,45,0,0,0,0,0,44,0,44444.44444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-1687-57943-6,10.1.100.100,57943,10.1.100.3,1687,6,05/04/2019 16:13,127,0,2,0,0,0,0,0,0,0,0,0,0,0,15748.0315,127,0,127,127,0,0,0,0,0,127,127,0,127,127,0,0,0,0,0,44,0,15748.0315,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-1503-57943-6,10.1.100.100,57943,10.1.100.3,1503,6,05/04/2019 16:13,133,0,2,0,0,0,0,0,0,0,0,0,0,0,15037.59398,133,0,133,133,0,0,0,0,0,133,133,0,133,133,0,0,0,0,0,44,0,15037.59398,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-2399-57943-6,10.1.100.100,57943,10.1.100.2,2399,6,05/04/2019 16:14,74,0,2,0,0,0,0,0,0,0,0,0,0,0,27027.02703,74,0,74,74,0,0,0,0,0,74,74,0,74,74,0,0,0,0,0,44,0,27027.02703,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-3889-57943-6,10.1.100.100,57943,10.1.100.3,3889,6,05/04/2019 16:13,138,0,2,0,0,0,0,0,0,0,0,0,0,0,14492.75362,138,0,138,138,0,0,0,0,0,138,138,0,138,138,0,0,0,0,0,44,0,14492.75362,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-389-57943-6,10.1.100.100,57943,10.1.100.2,389,6,05/04/2019 16:14,124,0,2,0,0,0,0,0,0,0,0,0,0,0,16129.03226,124,0,124,124,0,0,0,0,0,124,124,0,124,124,0,0,0,0,0,44,0,16129.03226,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-4125-57943-6,10.1.100.100,57943,10.1.100.2,4125,6,05/04/2019 16:13,45,0,2,0,0,0,0,0,0,0,0,0,0,0,44444.44444,45,0,45,45,0,0,0,0,0,45,45,0,45,45,0,0,0,0,0,44,0,44444.44444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-1105-57943-6,10.1.100.100,57943,10.1.100.3,1105,6,05/04/2019 16:14,111,0,2,0,0,0,0,0,0,0,0,0,0,0,18018.01802,111,0,111,111,0,0,0,0,0,111,111,0,111,111,0,0,0,0,0,44,0,18018.01802,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-40193-57943-6,10.1.100.100,57943,10.1.100.2,40193,6,05/04/2019 16:14,131,0,2,0,0,0,0,0,0,0,0,0,0,0,15267.17557,131,0,131,131,0,0,0,0,0,131,131,0,131,131,0,0,0,0,0,44,0,15267.17557,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-1334-57944-6,10.1.100.100,57944,10.1.100.3,1334,6,05/04/2019 16:14,121,0,2,0,0,0,0,0,0,0,0,0,0,0,16528.92562,121,0,121,121,0,0,0,0,0,121,121,0,121,121,0,0,0,0,0,44,0,16528.92562,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-52869-57943-6,10.1.100.100,57943,10.1.100.2,52869,6,05/04/2019 16:14,132,0,2,0,0,0,0,0,0,0,0,0,0,0,15151.51515,132,0,132,132,0,0,0,0,0,132,132,0,132,132,0,0,0,0,0,44,0,15151.51515,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-38292-57943-6,10.1.100.100,57943,10.1.100.3,38292,6,05/04/2019 16:13,107,0,2,0,0,0,0,0,0,0,0,0,0,0,18691.58879,107,0,107,107,0,0,0,0,0,107,107,0,107,107,0,0,0,0,0,44,0,18691.58879,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-5061-57943-6,10.1.100.100,57943,10.1.100.3,5061,6,05/04/2019 16:14,135,0,2,0,0,0,0,0,0,0,0,0,0,0,14814.81481,135,0,135,135,0,0,0,0,0,135,135,0,135,135,0,0,0,0,0,44,0,14814.81481,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-1138-57943-6,10.1.100.100,57943,10.1.100.2,1138,6,05/04/2019 16:13,37,0,2,0,0,0,0,0,0,0,0,0,0,0,54054.05405,37,0,37,37,0,0,0,0,0,37,37,0,37,37,0,0,0,0,0,44,0,54054.05405,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-2179-57943-6,10.1.100.100,57943,10.1.100.3,2179,6,05/04/2019 16:13,122,0,2,0,0,0,0,0,0,0,0,0,0,0,16393.44262,122,0,122,122,0,0,0,0,0,122,122,0,122,122,0,0,0,0,0,44,0,16393.44262,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-1033-57943-6,10.1.100.100,57943,10.1.100.2,1033,6,05/04/2019 16:14,47,0,2,0,0,0,0,0,0,0,0,0,0,0,42553.19149,47,0,47,47,0,0,0,0,0,47,47,0,47,47,0,0,0,0,0,44,0,42553.19149,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-100-57943-6,10.1.100.100,57943,10.1.100.2,100,6,05/04/2019 16:14,144,0,2,0,0,0,0,0,0,0,0,0,0,0,13888.88889,144,0,144,144,0,0,0,0,0,144,144,0,144,144,0,0,0,0,0,44,0,13888.88889,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-50800-57943-6,10.1.100.100,57943,10.1.100.2,50800,6,05/04/2019 16:13,82,0,2,0,0,0,0,0,0,0,0,0,0,0,24390.2439,82,0,82,82,0,0,0,0,0,82,82,0,82,82,0,0,0,0,0,44,0,24390.2439,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-1000-57943-6,10.1.100.100,57943,10.1.100.3,1000,6,05/04/2019 16:14,73,0,2,0,0,0,0,0,0,0,0,0,0,0,27397.26027,73,0,73,73,0,0,0,0,0,73,73,0,73,73,0,0,0,0,0,44,0,27397.26027,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-3995-57943-6,10.1.100.100,57943,10.1.100.3,3995,6,05/04/2019 16:13,134,0,2,0,0,0,0,0,0,0,0,0,0,0,14925.37313,134,0,134,134,0,0,0,0,0,134,134,0,134,134,0,0,0,0,0,44,0,14925.37313,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-49175-57943-6,10.1.100.100,57943,10.1.100.3,49175,6,05/04/2019 16:14,69,0,2,0,0,0,0,0,0,0,0,0,0,0,28985.50725,69,0,69,69,0,0,0,0,0,69,69,0,69,69,0,0,0,0,0,44,0,28985.50725,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-4242-57943-6,10.1.100.100,57943,10.1.100.2,4242,6,05/04/2019 16:13,125,0,2,0,0,0,0,0,0,0,0,0,0,0,16000,125,0,125,125,0,0,0,0,0,125,125,0,125,125,0,0,0,0,0,44,0,16000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-3001-57943-6,10.1.100.100,57943,10.1.100.3,3001,6,05/04/2019 16:14,139,0,2,0,0,0,0,0,0,0,0,0,0,0,14388.48921,139,0,139,139,0,0,0,0,0,139,139,0,139,139,0,0,0,0,0,44,0,14388.48921,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-1998-57943-6,10.1.100.100,57943,10.1.100.3,1998,6,05/04/2019 16:13,43,0,2,0,0,0,0,0,0,0,0,0,0,0,46511.62791,43,0,43,43,0,0,0,0,0,43,43,0,43,43,0,0,0,0,0,44,0,46511.62791,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-1041-57943-6,10.1.100.100,57943,10.1.100.3,1041,6,05/04/2019 16:13,151,0,2,0,0,0,0,0,0,0,0,0,0,0,13245.03311,151,0,151,151,0,0,0,0,0,151,151,0,151,151,0,0,0,0,0,44,0,13245.03311,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-683-57943-6,10.1.100.100,57943,10.1.100.2,683,6,05/04/2019 16:14,29,0,2,0,0,0,0,0,0,0,0,0,0,0,68965.51724,29,0,29,29,0,0,0,0,0,29,29,0,29,29,0,0,0,0,0,44,0,68965.51724,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-14442-57943-6,10.1.100.100,57943,10.1.100.2,14442,6,05/04/2019 16:13,132,0,2,0,0,0,0,0,0,0,0,0,0,0,15151.51515,132,0,132,132,0,0,0,0,0,132,132,0,132,132,0,0,0,0,0,44,0,15151.51515,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-636-57943-6,10.1.100.100,57943,10.1.100.2,636,6,05/04/2019 16:13,46,0,2,0,0,0,0,0,0,0,0,0,0,0,43478.26087,46,0,46,46,0,0,0,0,0,46,46,0,46,46,0,0,0,0,0,44,0,43478.26087,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-56737-57944-6,10.1.100.100,57944,10.1.100.3,56737,6,05/04/2019 16:13,137,0,2,0,0,0,0,0,0,0,0,0,0,0,14598.54015,137,0,137,137,0,0,0,0,0,137,137,0,137,137,0,0,0,0,0,44,0,14598.54015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-1070-57944-6,10.1.100.100,57944,10.1.100.2,1070,6,05/04/2019 16:14,128,0,2,0,0,0,0,0,0,0,0,0,0,0,15625,128,0,128,128,0,0,0,0,0,128,128,0,128,128,0,0,0,0,0,44,0,15625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-545-57944-6,10.1.100.100,57944,10.1.100.2,545,6,05/04/2019 16:14,133,0,2,0,0,0,0,0,0,0,0,0,0,0,15037.59398,133,0,133,133,0,0,0,0,0,133,133,0,133,133,0,0,0,0,0,44,0,15037.59398,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-50006-57943-6,10.1.100.100,57943,10.1.100.3,50006,6,05/04/2019 16:13,27,0,2,0,0,0,0,0,0,0,0,0,0,0,74074.07407,27,0,27,27,0,0,0,0,0,27,27,0,27,27,0,0,0,0,0,44,0,74074.07407,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-5810-57944-6,10.1.100.100,57944,10.1.100.3,5810,6,05/04/2019 16:14,131,0,2,0,0,0,0,0,0,0,0,0,0,0,15267.17557,131,0,131,131,0,0,0,0,0,131,131,0,131,131,0,0,0,0,0,44,0,15267.17557,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-481-57943-6,10.1.100.100,57943,10.1.100.3,481,6,05/04/2019 16:14,13,0,2,0,0,0,0,0,0,0,0,0,0,0,153846.1538,13,0,13,13,0,0,0,0,0,13,13,0,13,13,0,0,0,0,0,44,0,153846.1538,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-2126-57943-6,10.1.100.100,57943,10.1.100.2,2126,6,05/04/2019 16:14,30,0,2,0,0,0,0,0,0,0,0,0,0,0,66666.66667,30,0,30,30,0,0,0,0,0,30,30,0,30,30,0,0,0,0,0,44,0,66666.66667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-199-57943-6,10.1.100.100,57943,10.1.100.2,199,6,05/04/2019 16:12,95,0,2,0,0,0,0,0,0,0,0,0,0,0,21052.63158,95,0,95,95,0,0,0,0,0,95,95,0,95,95,0,0,0,0,0,44,0,21052.63158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.2-10.1.100.100-44442-57943-6,10.1.100.100,57943,10.1.100.2,44442,6,05/04/2019 16:13,13,0,2,0,0,0,0,0,0,0,0,0,0,0,153846.1538,13,0,13,13,0,0,0,0,0,13,13,0,13,13,0,0,0,0,0,44,0,153846.1538,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
10.1.100.3-10.1.100.100-4343-57943-6,10.1.100.100,57943,10.1.100.3,4343,6,05/04/2019 16:14,14,0,2,0,0,0,0,0,0,0,0,0,0,0,142857.1429,14,0,14,14,0,0,0,0,0,14,14,0,14,14,0,0,0,0,0,44,0,142857.1429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,portscan
